"도시별","지출목적별","시점","소비자물가지수[기준년도 2020년]",
"의정부시","08 통신","2023 년","101.14",
"의정부시","09 오락 및 문화","1990 년","73.359",
"의정부시","09 오락 및 문화","1991 년","75.664",
"의정부시","09 오락 및 문화","1992 년","77.21",
"의정부시","09 오락 및 문화","1993 년","80.029",
"의정부시","09 오락 및 문화","1994 년","81.631",
"의정부시","09 오락 및 문화","1995 년","85.158",
"의정부시","09 오락 및 문화","1996 년","88.423",
"의정부시","09 오락 및 문화","1997 년","90.644",
"의정부시","09 오락 및 문화","1998 년","91.162",
"의정부시","09 오락 및 문화","1999 년","92.028",
"의정부시","09 오락 및 문화","2000 년","91.566",
"의정부시","09 오락 및 문화","2001 년","91.886",
"의정부시","09 오락 및 문화","2002 년","93.206",
"의정부시","09 오락 및 문화","2003 년","93.764",
"의정부시","09 오락 및 문화","2004 년","94.397",
"의정부시","09 오락 및 문화","2005 년","94.748",
"의정부시","09 오락 및 문화","2006 년","92.766",
"의정부시","09 오락 및 문화","2007 년","90.958",
"의정부시","09 오락 및 문화","2008 년","92",
"의정부시","09 오락 및 문화","2009 년","94.63",
"의정부시","09 오락 및 문화","2010 년","95.853",
"의정부시","09 오락 및 문화","2011 년","97.675",
"의정부시","09 오락 및 문화","2012 년","97.849",
"의정부시","09 오락 및 문화","2013 년","98.84",
"의정부시","09 오락 및 문화","2014 년","99.175",
"의정부시","09 오락 및 문화","2015 년","98.868",
"의정부시","09 오락 및 문화","2016 년","100.672",
"의정부시","09 오락 및 문화","2017 년","100.715",
"의정부시","09 오락 및 문화","2018 년","101.18",
"의정부시","09 오락 및 문화","2019 년","101.097",
"의정부시","09 오락 및 문화","2020 년","100",
"의정부시","09 오락 및 문화","2021 년","100.45",
"의정부시","09 오락 및 문화","2022 년","103.5",
"의정부시","09 오락 및 문화","2023 년","107.28",
"의정부시","10 교육","1990 년","20.341",
"의정부시","10 교육","1991 년","23.459",
"의정부시","10 교육","1992 년","27.133",
"의정부시","10 교육","1993 년","30.642",
"의정부시","10 교육","1994 년","32.652",
"의정부시","10 교육","1995 년","38.115",
"의정부시","10 교육","1996 년","45.359",
"의정부시","10 교육","1997 년","47.344",
"의정부시","10 교육","1998 년","48.85",
"의정부시","10 교육","1999 년","50.628",
"의정부시","10 교육","2000 년","55.264",
"의정부시","10 교육","2001 년","59.819",
"의정부시","10 교육","2002 년","62.706",
"의정부시","10 교육","2003 년","65.625",
"의정부시","10 교육","2004 년","69.507",
"의정부시","10 교육","2005 년","71.374",
"의정부시","10 교육","2006 년","75.592",
"의정부시","10 교육","2007 년","79.531",
"의정부시","10 교육","2008 년","84.159",
"의정부시","10 교육","2009 년","86.2",
"의정부시","10 교육","2010 년","88.145",
"의정부시","10 교육","2011 년","88.931",
"의정부시","10 교육","2012 년","89.24",
"의정부시","10 교육","2013 년","92.406",
"의정부시","10 교육","2014 년","93.496",
"의정부시","10 교육","2015 년","94.577",
"의정부시","10 교육","2016 년","97.312",
"의정부시","10 교육","2017 년","97.793",
"의정부시","10 교육","2018 년","100.187",
"의정부시","10 교육","2019 년","100.93",
"의정부시","10 교육","2020 년","100",
"의정부시","10 교육","2021 년","101.65",
"의정부시","10 교육","2022 년","104.58",
"의정부시","10 교육","2023 년","107.59",
"의정부시","11 음식 및 숙박","1990 년","33.465",
"의정부시","11 음식 및 숙박","1991 년","37.86",
"의정부시","11 음식 및 숙박","1992 년","42.291",
"의정부시","11 음식 및 숙박","1993 년","43.713",
"의정부시","11 음식 및 숙박","1994 년","46.811",
"의정부시","11 음식 및 숙박","1995 년","49.734",
"의정부시","11 음식 및 숙박","1996 년","52.316",
"의정부시","11 음식 및 숙박","1997 년","53.962",
"의정부시","11 음식 및 숙박","1998 년","57.584",
"의정부시","11 음식 및 숙박","1999 년","58.108",
"의정부시","11 음식 및 숙박","2000 년","58.469",
"의정부시","11 음식 및 숙박","2001 년","59.01",
"의정부시","11 음식 및 숙박","2002 년","62.313",
"의정부시","11 음식 및 숙박","2003 년","65.09",
"의정부시","11 음식 및 숙박","2004 년","68.529",
"의정부시","11 음식 및 숙박","2005 년","70.513",
"의정부시","11 음식 및 숙박","2006 년","71.829",
"의정부시","11 음식 및 숙박","2007 년","73.374",
"의정부시","11 음식 및 숙박","2008 년","76.564",
"의정부시","11 음식 및 숙박","2009 년","79.549",
"의정부시","11 음식 및 숙박","2010 년","81.12",
"의정부시","11 음식 및 숙박","2011 년","84.925",
"의정부시","11 음식 및 숙박","2012 년","85.856",
"의정부시","11 음식 및 숙박","2013 년","86.607",
"의정부시","11 음식 및 숙박","2014 년","87.84",
"의정부시","11 음식 및 숙박","2015 년","89.04",
"의정부시","11 음식 및 숙박","2016 년","90.929",
"의정부시","11 음식 및 숙박","2017 년","94.199",
"의정부시","11 음식 및 숙박","2018 년","97.549",
"의정부시","11 음식 및 숙박","2019 년","100.092",
"의정부시","11 음식 및 숙박","2020 년","100",
"의정부시","11 음식 및 숙박","2021 년","103.22",
"의정부시","11 음식 및 숙박","2022 년","111.88",
"의정부시","11 음식 및 숙박","2023 년","118.53",
"의정부시","12 기타 상품 및 서비스","1990 년","38.46",
"의정부시","12 기타 상품 및 서비스","1991 년","41.118",
"의정부시","12 기타 상품 및 서비스","1992 년","43.178",
"의정부시","12 기타 상품 및 서비스","1993 년","45.595",
"의정부시","12 기타 상품 및 서비스","1994 년","46.092",
"의정부시","12 기타 상품 및 서비스","1995 년","46.586",
"의정부시","12 기타 상품 및 서비스","1996 년","49.338",
"의정부시","12 기타 상품 및 서비스","1997 년","51.248",
"의정부시","12 기타 상품 및 서비스","1998 년","55.759",
"의정부시","12 기타 상품 및 서비스","1999 년","54.602",
"의정부시","12 기타 상품 및 서비스","2000 년","54.463",
"의정부시","12 기타 상품 및 서비스","2001 년","57.349",
"의정부시","12 기타 상품 및 서비스","2002 년","58.443",
"의정부시","12 기타 상품 및 서비스","2003 년","59.832",
"의정부시","12 기타 상품 및 서비스","2004 년","61.402",
"의정부시","12 기타 상품 및 서비스","2005 년","62.186",
"의정부시","12 기타 상품 및 서비스","2006 년","65.581",
"의정부시","12 기타 상품 및 서비스","2007 년","69.8",
"의정부시","12 기타 상품 및 서비스","2008 년","76.288",
"의정부시","12 기타 상품 및 서비스","2009 년","80.999",
"의정부시","12 기타 상품 및 서비스","2010 년","85.916",
"의정부시","12 기타 상품 및 서비스","2011 년","89.03",
"의정부시","12 기타 상품 및 서비스","2012 년","85.299",
"의정부시","12 기타 상품 및 서비스","2013 년","85.268",
"의정부시","12 기타 상품 및 서비스","2014 년","87.925",
"의정부시","12 기타 상품 및 서비스","2015 년","90.166",
"의정부시","12 기타 상품 및 서비스","2016 년","93.418",
"의정부시","12 기타 상품 및 서비스","2017 년","95.558",
"의정부시","12 기타 상품 및 서비스","2018 년","95.753",
"의정부시","12 기타 상품 및 서비스","2019 년","98.244",
"의정부시","12 기타 상품 및 서비스","2020 년","100",
"의정부시","12 기타 상품 및 서비스","2021 년","102.28",
"의정부시","12 기타 상품 및 서비스","2022 년","107.97",
"의정부시","12 기타 상품 및 서비스","2023 년","113.85",
"안양시","0 총지수","1995 년","51.587",
"안양시","0 총지수","1996 년","54.303",
"안양시","0 총지수","1997 년","56.672",
"안양시","0 총지수","1998 년","60.55",
"안양시","0 총지수","1999 년","61.174",
"안양시","0 총지수","2000 년","62.956",
"안양시","0 총지수","2001 년","65.475",
"안양시","0 총지수","2002 년","67.652",
"안양시","0 총지수","2003 년","70.129",
"안양시","0 총지수","2004 년","72.343",
"안양시","0 총지수","2005 년","74.494",
"안양시","0 총지수","2006 년","76.43",
"안양시","0 총지수","2007 년","78.392",
"안양시","0 총지수","2008 년","81.912",
"안양시","0 총지수","2009 년","84.091",
"안양시","0 총지수","2010 년","86.494",
"안양시","0 총지수","2011 년","89.918",
"안양시","0 총지수","2012 년","91.833",
"안양시","0 총지수","2013 년","92.807",
"안양시","0 총지수","2014 년","93.968",
"안양시","0 총지수","2015 년","94.566",
"안양시","0 총지수","2016 년","95.359",
"안양시","0 총지수","2017 년","97.309",
"안양시","0 총지수","2018 년","98.617",
"안양시","0 총지수","2019 년","99.301",
"안양시","0 총지수","2020 년","100",
"안양시","0 총지수","2021 년","102.54",
"안양시","0 총지수","2022 년","107.62",
"안양시","0 총지수","2023 년","112.1",
"안양시","01 식료품 및 비주류음료","1995 년","40.751",
"안양시","01 식료품 및 비주류음료","1996 년","42.751",
"안양시","01 식료품 및 비주류음료","1997 년","44.81",
"안양시","01 식료품 및 비주류음료","1998 년","46.857",
"안양시","01 식료품 및 비주류음료","1999 년","48.44",
"안양시","01 식료품 및 비주류음료","2000 년","49.316",
"안양시","01 식료품 및 비주류음료","2001 년","52.045",
"안양시","01 식료품 및 비주류음료","2002 년","54.301",
"안양시","01 식료품 및 비주류음료","2003 년","56.364",
"안양시","01 식료품 및 비주류음료","2004 년","60.712",
"안양시","01 식료품 및 비주류음료","2005 년","62.8",
"안양시","01 식료품 및 비주류음료","2006 년","63.119",
"안양시","01 식료품 및 비주류음료","2007 년","64.087",
"안양시","01 식료품 및 비주류음료","2008 년","66.704",
"안양시","01 식료품 및 비주류음료","2009 년","71.147",
"안양시","01 식료품 및 비주류음료","2010 년","76.177",
"안양시","01 식료품 및 비주류음료","2011 년","81.484",
"안양시","01 식료품 및 비주류음료","2012 년","85.09",
"안양시","01 식료품 및 비주류음료","2013 년","85.554",
"안양시","01 식료품 및 비주류음료","2014 년","86.039",
"안양시","01 식료품 및 비주류음료","2015 년","87.821",
"안양시","01 식료품 및 비주류음료","2016 년","89.806",
"안양시","01 식료품 및 비주류음료","2017 년","92.654",
"안양시","01 식료품 및 비주류음료","2018 년","94.254",
"안양시","01 식료품 및 비주류음료","2019 년","95.653",
"안양시","01 식료품 및 비주류음료","2020 년","100",
"안양시","01 식료품 및 비주류음료","2021 년","105.88",
"안양시","01 식료품 및 비주류음료","2022 년","112.45",
"안양시","01 식료품 및 비주류음료","2023 년","119.44",
"안양시","02 주류 및 담배","1995 년","33.194",
"안양시","02 주류 및 담배","1996 년","36.421",
"안양시","02 주류 및 담배","1997 년","38.562",
"안양시","02 주류 및 담배","1998 년","42.01",
"안양시","02 주류 및 담배","1999 년","45.282",
"안양시","02 주류 및 담배","2000 년","45.053",
"안양시","02 주류 및 담배","2001 년","47.365",
"안양시","02 주류 및 담배","2002 년","51.266",
"안양시","02 주류 및 담배","2003 년","52.565",
"안양시","02 주류 및 담배","2004 년","53",
"안양시","02 주류 및 담배","2005 년","60.773",
"안양시","02 주류 및 담배","2006 년","60.692",
"안양시","02 주류 및 담배","2007 년","61.021",
"안양시","02 주류 및 담배","2008 년","61.446",
"안양시","02 주류 및 담배","2009 년","62.262",
"안양시","02 주류 및 담배","2010 년","62.363",
"안양시","02 주류 및 담배","2011 년","62.514",
"안양시","02 주류 및 담배","2012 년","63.423",
"안양시","02 주류 및 담배","2013 년","64.728",
"안양시","02 주류 및 담배","2014 년","64.64",
"안양시","02 주류 및 담배","2015 년","95.429",
"안양시","02 주류 및 담배","2016 년","95.696",
"안양시","02 주류 및 담배","2017 년","97.965",
"안양시","02 주류 및 담배","2018 년","98.258",
"안양시","02 주류 및 담배","2019 년","99.288",
"안양시","02 주류 및 담배","2020 년","100",
"안양시","02 주류 및 담배","2021 년","100.5",
"안양시","02 주류 및 담배","2022 년","102.46",
"안양시","02 주류 및 담배","2023 년","103.39",
"안양시","03 의류 및 신발","1995 년","55.904",
"안양시","03 의류 및 신발","1996 년","56.766",
"안양시","03 의류 및 신발","1997 년","57.777",
"안양시","03 의류 및 신발","1998 년","60.088",
"안양시","03 의류 및 신발","1999 년","60.735",
"안양시","03 의류 및 신발","2000 년","61.863",
"안양시","03 의류 및 신발","2001 년","63.786",
